Summary,Start Time,End Time,Location
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Tue Oct 04 18:00:00 WEST 2022,Tue Oct 04 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Mar 27 11:00:00 WEST 2023,Mon Mar 27 12:30:00 WEST 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Sep 21 21:00:00 WEST 2022,Wed Sep 21 22:30:00 WEST 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Sep 30 18:00:00 WEST 2022,Fri Sep 30 19:30:00 WEST 2022,"D1.09, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Oct 14 18:00:00 WEST 2022,Fri Oct 14 19:30:00 WEST 2022,"D1.09, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Mon Apr 17 21:00:00 WEST 2023,Mon Apr 17 22:30:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue Mar 14 18:00:00 WET 2023,Tue Mar 14 19:30:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Mar 28 21:00:00 WEST 2023,Tue Mar 28 22:30:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Feb 24 18:00:00 WET 2023,Fri Feb 24 19:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Wed Nov 16 18:00:00 WET 2022,Wed Nov 16 19:30:00 WET 2022,"C7.06, 7, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Wed Nov 30 18:00:00 WET 2022,Wed Nov 30 19:30:00 WET 2022,"C7.06, 7, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Dec 09 18:00:00 WET 2022,Fri Dec 09 19:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Mon Apr 24 18:00:00 WEST 2023,Mon Apr 24 19:30:00 WEST 2023,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri May 05 18:00:00 WEST 2023,Fri May 05 19:30:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Wed Oct 26 18:00:00 WEST 2022,Wed Oct 26 19:30:00 WEST 2022,"C7.06, 7, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Feb 28 19:30:00 WET 2023,Tue Feb 28 21:00:00 WET 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Mar 03 19:30:00 WET 2023,Fri Mar 03 21:00:00 WET 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Dec 02 19:30:00 WET 2022,Fri Dec 02 21:00:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Tue Dec 06 19:30:00 WET 2022,Tue Dec 06 21:00:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Nov 25 19:30:00 WET 2022,Fri Nov 25 21:00:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed May 17 18:00:00 WEST 2023,Wed May 17 19:30:00 WEST 2023,"0S08, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Tue Nov 15 18:00:00 WET 2022,Tue Nov 15 19:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Tue Nov 22 21:00:00 WET 2022,Tue Nov 22 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Oct 28 19:30:00 WEST 2022,Fri Oct 28 21:00:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Apr 17 09:30:00 WEST 2023,Mon Apr 17 11:00:00 WEST 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Fri Apr 21 21:00:00 WEST 2023,Fri Apr 21 22:30:00 WEST 2023,"Auditório 2, 2, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Thu Sep 29 13:00:00 WEST 2022,Thu Sep 29 14:30:00 WEST 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Sep 14 19:30:00 WEST 2022,Wed Sep 14 21:00:00 WEST 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Mon Oct 17 19:30:00 WEST 2022,Mon Oct 17 21:00:00 WEST 2022,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Apr 21 19:30:00 WEST 2023,Fri Apr 21 21:00:00 WEST 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Wed Apr 19 21:00:00 WEST 2023,Wed Apr 19 22:30:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Tue Oct 11 19:30:00 WEST 2022,Tue Oct 11 21:00:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Feb 27 11:00:00 WET 2023,Mon Feb 27 12:30:00 WET 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Mar 24 18:00:00 WET 2023,Fri Mar 24 19:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Apr 19 19:30:00 WEST 2023,Wed Apr 19 21:00:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Tue Nov 29 18:00:00 WET 2022,Tue Nov 29 19:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Mon Mar 13 19:30:00 WET 2023,Mon Mar 13 21:00:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Mon Mar 06 18:00:00 WET 2023,Mon Mar 06 19:30:00 WET 2023,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Mon Oct 31 19:30:00 WET 2022,Mon Oct 31 21:00:00 WET 2022,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Nov 09 19:30:00 WET 2022,Wed Nov 09 21:00:00 WET 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Mon Dec 12 18:00:00 WET 2022,Mon Dec 12 19:30:00 WET 2022,"Auditório 2, 2, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Oct 07 18:00:00 WEST 2022,Fri Oct 07 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Mon Sep 26 18:00:00 WEST 2022,Mon Sep 26 19:30:00 WEST 2022,"Auditório 2, 2, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Thu Oct 27 18:00:00 WEST 2022,Thu Oct 27 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Feb 08 18:00:00 WET 2023,Wed Feb 08 19:30:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Mon Oct 31 21:00:00 WET 2022,Mon Oct 31 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Nov 25 21:00:00 WET 2022,Fri Nov 25 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Thu Oct 06 19:30:00 WEST 2022,Thu Oct 06 21:00:00 WEST 2022,"D1.02, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Mar 17 19:30:00 WET 2023,Fri Mar 17 21:00:00 WET 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed May 03 18:00:00 WEST 2023,Wed May 03 19:30:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Nov 18 18:00:00 WET 2022,Fri Nov 18 19:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Feb 15 18:00:00 WET 2023,Wed Feb 15 19:30:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Tue Oct 18 18:00:00 WEST 2022,Tue Oct 18 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Oct 12 21:00:00 WEST 2022,Wed Oct 12 22:30:00 WEST 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Nov 11 18:00:00 WET 2022,Fri Nov 11 19:30:00 WET 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Fri Mar 24 21:00:00 WET 2023,Fri Mar 24 22:30:00 WET 2023,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Feb 28 21:00:00 WET 2023,Tue Feb 28 22:30:00 WET 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon May 22 11:00:00 WEST 2023,Mon May 22 12:30:00 WEST 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Feb 07 19:30:00 WET 2023,Tue Feb 07 21:00:00 WET 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Nov 09 21:00:00 WET 2022,Wed Nov 09 22:30:00 WET 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Oct 14 21:00:00 WEST 2022,Fri Oct 14 22:30:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Apr 17 11:00:00 WEST 2023,Mon Apr 17 12:30:00 WEST 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri May 05 19:30:00 WEST 2023,Fri May 05 21:00:00 WEST 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue Feb 14 18:00:00 WET 2023,Tue Feb 14 19:30:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Mon Mar 27 19:30:00 WEST 2023,Mon Mar 27 21:00:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Oct 14 19:30:00 WEST 2022,Fri Oct 14 21:00:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue Feb 07 18:00:00 WET 2023,Tue Feb 07 19:30:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Mon Sep 12 18:00:00 WEST 2022,Mon Sep 12 19:30:00 WEST 2022,"Auditório 2, 2, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue May 02 19:30:00 WEST 2023,Tue May 02 21:00:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Mar 01 19:30:00 WET 2023,Wed Mar 01 21:00:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Mar 17 18:00:00 WET 2023,Fri Mar 17 19:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Apr 26 19:30:00 WEST 2023,Wed Apr 26 21:00:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Tue Nov 29 21:00:00 WET 2022,Tue Nov 29 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Feb 10 18:00:00 WET 2023,Fri Feb 10 19:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Apr 11 21:00:00 WEST 2023,Tue Apr 11 22:30:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Oct 28 18:00:00 WEST 2022,Fri Oct 28 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Dec 02 18:00:00 WET 2022,Fri Dec 02 19:30:00 WET 2022,"D1.02, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Thu Nov 17 18:00:00 WET 2022,Thu Nov 17 19:30:00 WET 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Sep 30 18:00:00 WEST 2022,Fri Sep 30 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Feb 27 09:30:00 WET 2023,Mon Feb 27 11:00:00 WET 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Thu Nov 10 13:00:00 WET 2022,Thu Nov 10 14:30:00 WET 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Fri Sep 23 18:00:00 WEST 2022,Fri Sep 23 19:30:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Mon Nov 07 21:00:00 WET 2022,Mon Nov 07 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Wed Feb 08 21:00:00 WET 2023,Wed Feb 08 22:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Fri Sep 23 13:00:00 WEST 2022,Fri Sep 23 14:30:00 WEST 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed May 10 19:30:00 WEST 2023,Wed May 10 21:00:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Apr 18 21:00:00 WEST 2023,Tue Apr 18 22:30:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Oct 14 18:00:00 WEST 2022,Fri Oct 14 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue May 16 18:00:00 WEST 2023,Tue May 16 19:30:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Mon Apr 17 19:30:00 WEST 2023,Mon Apr 17 21:00:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Mon Feb 06 18:00:00 WET 2023,Mon Feb 06 19:30:00 WET 2023,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Nov 04 21:00:00 WET 2022,Fri Nov 04 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Feb 24 19:30:00 WET 2023,Fri Feb 24 21:00:00 WET 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Feb 08 19:30:00 WET 2023,Wed Feb 08 21:00:00 WET 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Oct 21 19:30:00 WEST 2022,Fri Oct 21 21:00:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Fri Oct 21 13:00:00 WEST 2022,Fri Oct 21 14:30:00 WEST 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Thu Sep 22 18:00:00 WEST 2022,Thu Sep 22 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Linguagens de Programação - Programming Language Engineering,Mon Feb 06 09:30:00 WET 2023,Mon Feb 06 11:00:00 WET 2023,"D1.07, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Feb 14 21:00:00 WET 2023,Tue Feb 14 22:30:00 WET 2023,"0S02, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Thu Sep 29 18:00:00 WEST 2022,Thu Sep 29 19:30:00 WEST 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Thu Oct 27 13:00:00 WEST 2022,Thu Oct 27 14:30:00 WEST 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Apr 28 19:30:00 WEST 2023,Fri Apr 28 21:00:00 WEST 2023,"D1.11, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Tue Nov 08 18:00:00 WET 2022,Tue Nov 08 19:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Mar 28 19:30:00 WEST 2023,Tue Mar 28 21:00:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Nov 18 21:00:00 WET 2022,Fri Nov 18 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue May 02 18:00:00 WEST 2023,Tue May 02 19:30:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Wed Nov 09 18:00:00 WET 2022,Wed Nov 09 19:30:00 WET 2022,"C7.06, 7, Edifício II (ISCTE-IUL), ISCTE-IUL"
Introdução à Ciência de Dados - Introduction to Data Science,Fri Sep 30 13:00:00 WEST 2022,Fri Sep 30 14:30:00 WEST 2022,"D1.01, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Mon Oct 24 19:30:00 WEST 2022,Mon Oct 24 21:00:00 WEST 2022,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Tue May 09 18:00:00 WEST 2023,Tue May 09 19:30:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Apr 19 18:00:00 WEST 2023,Wed Apr 19 19:30:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Oct 26 21:00:00 WEST 2022,Wed Oct 26 22:30:00 WEST 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Interacção Pessoa-Máquina - Human-Computer Interaction,Mon Mar 06 21:00:00 WET 2023,Mon Mar 06 22:30:00 WET 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue May 02 21:00:00 WEST 2023,Tue May 02 22:30:00 WEST 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Nov 25 18:00:00 WET 2022,Fri Nov 25 19:30:00 WET 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed May 03 19:30:00 WEST 2023,Wed May 03 21:00:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Mon Oct 17 18:00:00 WEST 2022,Mon Oct 17 19:30:00 WEST 2022,"Auditório 2, 2, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Mon Oct 10 19:30:00 WEST 2022,Mon Oct 10 21:00:00 WEST 2022,"Auditório 1, 1, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Wed Sep 21 18:00:00 WEST 2022,Wed Sep 21 19:30:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Sep 16 21:00:00 WEST 2022,Fri Sep 16 22:30:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Wed May 03 21:00:00 WEST 2023,Wed May 03 22:30:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Programação Concorrente e Distribuída - Concurrent and Parallel Programming,Wed Nov 16 21:00:00 WET 2022,Wed Nov 16 22:30:00 WET 2022,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Mon Dec 05 21:00:00 WET 2022,Mon Dec 05 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Engenharia de Software - Software Engineering,Tue Mar 21 19:30:00 WET 2023,Tue Mar 21 21:00:00 WET 2023,"0S01, 0, Edifício Sedas Nunes (ISCTE-IUL), ISCTE-IUL"
Processamento de Informação - Information Processing,Fri Nov 11 21:00:00 WET 2022,Fri Nov 11 22:30:00 WET 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Agentes Autónomos - Autonomous Agents,Tue Nov 29 19:30:00 WET 2022,Tue Nov 29 21:00:00 WET 2022,"D1.02, 1, Edifício II (ISCTE-IUL), ISCTE-IUL"
Projeto de Integração de Sistemas de Informação Distribuídos - Distributed Information Systems Integration Project,Fri Apr 28 18:00:00 WEST 2023,Fri Apr 28 19:30:00 WEST 2023,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Probabilidades e Processos Estocásticos - Probabilities and stochastic processes,Fri Dec 09 18:00:00 WET 2022,Fri Dec 09 19:30:00 WET 2022,"C5.06, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Arquitetura de Redes - Network Arquitectures,Tue Sep 13 21:00:00 WEST 2022,Tue Sep 13 22:30:00 WEST 2022,"C5.08, 5, Edifício II (ISCTE-IUL), ISCTE-IUL"
Desenvolvimento para A Internet e Aplicações Móveis - Development for Internet and Mobile Apps,Wed Mar 29 19:30:00 WEST 2023,Wed Mar 29 21:00:00 WEST 2023,"C6.07, 6, Edifício II (ISCTE-IUL), ISCTE-IUL"
